PRODUCT_NUM,DEPARTMENT,COMMODITY,BRAND_TY,NATURAL_ORGANIC_FLAG
06987609,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06275010,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
04726440,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00094024,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00207051,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
02612993,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00272547,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05781760,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00767656,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06310438,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00191369,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06438708,FOOD                      ,GROCERY STAPLE            ,NATIONAL,Y
04845437,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
04948608,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00746207,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05080090,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00654479,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00365317,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00385699,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00783696,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00952979,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
01083208,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06097969,FOOD                      ,GROCERY STAPLE            ,NATIONAL,Y
06114315,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00098774,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00100541,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00405636,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06248112,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00512436,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00543808,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
02213637,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06515843,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05176058,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06745773,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06806101,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00075480,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00089341,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
05595520,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00009288,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00191372,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00554490,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00698162,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05612684,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05013798,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06719028,FOOD                      ,GROCERY STAPLE            ,NATIONAL,Y
06736122,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,Y
03740484,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
04696342,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
02489328,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
02658145,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05361058,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
07201365,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00094048,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00101278,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00375054,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05313708,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05965641,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05996681,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05526389,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00076449,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00468173,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00491617,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00375532,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00827897,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06098244,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00097762,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00099590,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00650767,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00402568,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00929142,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05176064,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00096917,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00789421,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05987790,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06076082,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
03741033,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05473066,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
04448402,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05049454,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
01004289,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00096178,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00191414,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
05816431,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06710465,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00098412,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00101315,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00147508,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00546171,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
01056906,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00091189,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
00189705,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
04848906,FOOD                      ,GROCERY STAPLE            ,PRIVATE ,N
05265075,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
06180254,FOOD                      ,GROCERY STAPLE            ,NATIONAL,N
00970665,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
04529164,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,Y
05326915,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,N
00104096,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,N
01360404,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,N
06156540,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
06642979,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
01383814,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,Y
05312882,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,N
06459636,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,N
06452529,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,N
01400625,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
01376662,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
01383893,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,Y
04644577,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,N
01406837,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
01406593,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
05028132,FOOD                      ,MEAT - CHICKEN            ,PRIVATE ,N
01406765,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
01376595,FOOD                      ,MEAT - CHICKEN            ,NATIONAL,N
05302910,FOOD                      ,MEAT - POULTRY            ,NATIONAL,N
01422903,FOOD                      ,MEAT - POULTRY            ,NATIONAL,N
00102713,FOOD                      ,MEAT - SAUSAGE            ,PRIVATE ,N
00102545,FOOD                      ,MEAT - SAUSAGE            ,PRIVATE ,N
01088286,FOOD                      ,MEAT - SAUSAGE            ,NATIONAL,N
04795177,FOOD                      ,MEAT - SAUSAGE            ,NATIONAL,N
04795185,FOOD                      ,MEAT - SAUSAGE            ,NATIONAL,N
05748384,FOOD                      ,MEAT - SAUSAGE            ,NATIONAL,N
01088383,FOOD                      ,MEAT - SAUSAGE            ,NATIONAL,N
00960646,FOOD                      ,MEAT - SAUSAGE            ,NATIONAL,N
00335468,FOOD                      ,SPECIALTY FOOD            ,NATIONAL,N
00662673,FOOD                      ,SPECIALTY FOOD            ,NATIONAL,N
05426408,FOOD                      ,SPECIALTY FOOD            ,NATIONAL,N
01331090,FOOD                      ,SPECIALTY FOOD            ,NATIONAL,N
00882629,FOOD                      ,SPECIALTY FOOD            ,NATIONAL,N
00882893,FOOD                      ,SPECIALTY FOOD            ,NATIONAL,N
00100019,FOOD                      ,BEVERAGE - WATER          ,PRIVATE ,Y
00194411,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,N
06786356,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,N
06129605,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,N
05043591,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,Y
00084844,FOOD                      ,BEVERAGE - WATER          ,PRIVATE ,N
00854153,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,N
04159308,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,Y
06777665,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,N
06442571,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,Y
00094112,FOOD                      ,BEVERAGE - WATER          ,PRIVATE ,N
05534635,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,N
06137415,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,Y
07048360,FOOD                      ,BEVERAGE - WATER          ,NATIONAL,N
06655850,FOOD                      ,BEVERAGE - WATER          ,PRIVATE ,Y
06264202,FOOD                      ,BEVERAGE - WATER          ,PRIVATE ,Y
00096772,FOOD                      ,BEVERAGE - WATER          ,PRIVATE ,N
00129675,NON-FOOD                  ,TOBACCO PRODUCTS          ,NATIONAL,N
00377760,NON-FOOD                  ,TOBACCO PRODUCTS          ,NATIONAL,N
06108354,NON-FOOD                  ,TOBACCO PRODUCTS          ,PRIVATE ,N
00070160,NON-FOOD                  ,TOBACCO PRODUCTS          ,NATIONAL,N
06559531,NON-FOOD                  ,TOBACCO PRODUCTS          ,NATIONAL,N
06883793,NON-FOOD                  ,SEASONAL PRODUCTS         ,NATIONAL,N
00033741,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00107763,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00559369,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00559466,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00559568,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00777708,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00777710,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00883438,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00970621,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
01042394,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
02254487,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
02404964,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
04382944,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
04758039,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05054666,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05556999,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05558513,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05560068,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05561586,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05679859,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05714376,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05715533,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05737862,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05849801,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05852270,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05864244,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
06278271,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
06747390,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
06849154,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
07064729,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
07135851,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00033463,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
01103903,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
06394646,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05860937,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00970613,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
05923977,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
00559542,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
06846198,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
07135538,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
00033365,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00100795,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,Y
00559572,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
06764723,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00033582,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00033793,FOOD                      ,IN STORE FOOD SERVICE     ,NATIONAL,N
00103442,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
00439520,NON-FOOD                  ,PET                       ,NATIONAL,N
00095419,NON-FOOD                  ,PET                       ,PRIVATE ,N
00095767,NON-FOOD                  ,PET                       ,PRIVATE ,N
06610001,NON-FOOD                  ,PET                       ,NATIONAL,N
00105575,NON-FOOD                  ,PET                       ,NATIONAL,N
06664108,NON-FOOD                  ,PET                       ,NATIONAL,N
06216923,NON-FOOD                  ,PET                       ,NATIONAL,N
04619342,NON-FOOD                  ,PET                       ,NATIONAL,N
07174553,NON-FOOD                  ,PET                       ,NATIONAL,N
06816101,NON-FOOD                  ,PET                       ,NATIONAL,N
00093949,NON-FOOD                  ,PET                       ,PRIVATE ,N
00767419,NON-FOOD                  ,PET                       ,NATIONAL,N
00093242,NON-FOOD                  ,PET                       ,PRIVATE ,N
00767475,NON-FOOD                  ,PET                       ,NATIONAL,N
06230377,NON-FOOD                  ,PET                       ,NATIONAL,N
06522374,NON-FOOD                  ,PET                       ,NATIONAL,N
00688232,NON-FOOD                  ,AUTO                      ,NATIONAL,N
06853236,NON-FOOD                  ,BABY                      ,NATIONAL,N
00100327,FOOD                      ,BABY                      ,PRIVATE ,N
00811447,FOOD                      ,BABY                      ,NATIONAL,N
04670724,FOOD                      ,DELI                      ,PRIVATE ,N
00088187,FOOD                      ,DELI                      ,PRIVATE ,N
00088595,FOOD                      ,DELI                      ,PRIVATE ,N
04011789,FOOD                      ,DELI                      ,NATIONAL,N
01411213,FOOD                      ,DELI                      ,NATIONAL,N
01412681,FOOD                      ,DELI                      ,NATIONAL,N
06779672,FOOD                      ,DELI                      ,NATIONAL,N
00709769,FOOD                      ,DELI                      ,NATIONAL,N
00787582,FOOD                      ,DELI                      ,NATIONAL,N
05158008,FOOD                      ,DELI                      ,NATIONAL,N
04004932,FOOD                      ,DELI                      ,NATIONAL,N
00094613,FOOD                      ,DELI                      ,PRIVATE ,N
00709969,FOOD                      ,DELI                      ,NATIONAL,N
04101621,FOOD                      ,DELI                      ,PRIVATE ,N
01390997,FOOD                      ,DELI                      ,PRIVATE ,N
06404789,NON-FOOD                  ,GIFT                      ,NATIONAL,N
06720269,NON-FOOD                  ,GIFT                      ,NATIONAL,N
05742468,NON-FOOD                  ,GIFT                      ,NATIONAL,N
06064532,NON-FOOD                  ,GIFT                      ,NATIONAL,N
00083543,NON-FOOD                  ,MISC                      ,PRIVATE ,N
00550745,NON-FOOD                  ,MISC                      ,NATIONAL,N
06922474,NON-FOOD                  ,MISC                      ,NATIONAL,N
00942987,NON-FOOD                  ,MISC                      ,NATIONAL,N
06450354,NON-FOOD                  ,MISC                      ,NATIONAL,N
00095108,FOOD                      ,DAIRY                     ,PRIVATE ,N
00468178,FOOD                      ,DAIRY                     ,NATIONAL,N
00084610,FOOD                      ,DAIRY                     ,PRIVATE ,N
04448393,FOOD                      ,DAIRY                     ,NATIONAL,N
06018187,FOOD                      ,DAIRY                     ,PRIVATE ,N
00086139,FOOD                      ,DAIRY                     ,PRIVATE ,N
05107274,FOOD                      ,DAIRY                     ,PRIVATE ,N
06221864,FOOD                      ,DAIRY                     ,PRIVATE ,N
00333348,FOOD                      ,DAIRY                     ,NATIONAL,Y
02448886,FOOD                      ,DAIRY                     ,PRIVATE ,N
04494397,FOOD                      ,DAIRY                     ,NATIONAL,Y
04718688,FOOD                      ,DAIRY                     ,PRIVATE ,Y
06109666,FOOD                      ,DAIRY                     ,NATIONAL,N
05385713,FOOD                      ,DAIRY                     ,NATIONAL,N
06542335,FOOD                      ,DAIRY                     ,NATIONAL,N
00894254,FOOD                      ,DAIRY                     ,NATIONAL,N
00086329,FOOD                      ,DAIRY                     ,PRIVATE ,N
00100550,FOOD                      ,DAIRY                     ,PRIVATE ,N
04718692,FOOD                      ,DAIRY                     ,PRIVATE ,Y
06542187,FOOD                      ,DAIRY                     ,NATIONAL,Y
05216751,FOOD                      ,DAIRY                     ,NATIONAL,N
04718686,FOOD                      ,DAIRY                     ,PRIVATE ,Y
00087644,FOOD                      ,DAIRY                     ,PRIVATE ,N
00894291,FOOD                      ,DAIRY                     ,NATIONAL,N
00085383,FOOD                      ,DAIRY                     ,PRIVATE ,N
02546556,FOOD                      ,DAIRY                     ,NATIONAL,Y
05272748,FOOD                      ,DAIRY                     ,NATIONAL,N
06985974,FOOD                      ,DAIRY                     ,NATIONAL,Y
03670170,FOOD                      ,DAIRY                     ,PRIVATE ,Y
00087652,FOOD                      ,DAIRY                     ,PRIVATE ,N
00101023,FOOD                      ,DAIRY                     ,PRIVATE ,N
00086121,FOOD                      ,DAIRY                     ,PRIVATE ,Y
00093687,FOOD                      ,DAIRY                     ,NATIONAL,N
00100462,FOOD                      ,DAIRY                     ,PRIVATE ,N
05160708,FOOD                      ,DAIRY                     ,NATIONAL,Y
01096305,FOOD                      ,DAIRY                     ,NATIONAL,N
00084759,FOOD                      ,DAIRY                     ,PRIVATE ,N
05907631,FOOD                      ,DAIRY                     ,NATIONAL,N
05288609,FOOD                      ,DAIRY                     ,PRIVATE ,N
00084882,FOOD                      ,DAIRY                     ,PRIVATE ,N
00096845,FOOD                      ,DAIRY                     ,PRIVATE ,Y
04322207,FOOD                      ,DAIRY                     ,NATIONAL,Y
03967545,FOOD                      ,DAIRY                     ,NATIONAL,N
00086214,FOOD                      ,DAIRY                     ,PRIVATE ,N
06764822,FOOD                      ,DAIRY                     ,NATIONAL,N
06349306,FOOD                      ,DAIRY                     ,NATIONAL,N
01411867,FOOD                      ,DAIRY                     ,NATIONAL,N
01029128,FOOD                      ,DAIRY                     ,NATIONAL,N
00433447,FOOD                      ,DAIRY                     ,NATIONAL,N
05313025,FOOD                      ,BAKERY                    ,NATIONAL,N
01083000,FOOD                      ,BAKERY                    ,NATIONAL,N
00953441,FOOD                      ,BAKERY                    ,NATIONAL,N
02526722,FOOD                      ,BAKERY                    ,PRIVATE ,N
00072147,FOOD                      ,BAKERY                    ,PRIVATE ,N
07134933,FOOD                      ,BAKERY                    ,PRIVATE ,N
00075262,FOOD                      ,BAKERY                    ,PRIVATE ,N
00079027,FOOD                      ,BAKERY                    ,PRIVATE ,N
00077024,FOOD                      ,BAKERY                    ,PRIVATE ,N
04036172,FOOD                      ,BAKERY                    ,PRIVATE ,N
05652995,FOOD                      ,BAKERY                    ,NATIONAL,N
05040580,FOOD                      ,BAKERY                    ,NATIONAL,N
00074509,FOOD                      ,BAKERY                    ,PRIVATE ,N
00405372,FOOD                      ,BAKERY                    ,NATIONAL,N
05164902,FOOD                      ,BAKERY                    ,PRIVATE ,N
06970706,FOOD                      ,BAKERY                    ,PRIVATE ,N
05389384,FOOD                      ,BAKERY                    ,NATIONAL,N
00073814,FOOD                      ,BAKERY                    ,PRIVATE ,N
00147144,FOOD                      ,BAKERY                    ,NATIONAL,N
00072145,FOOD                      ,BAKERY                    ,PRIVATE ,N
00321360,FOOD                      ,BAKERY                    ,NATIONAL,N
05113894,FOOD                      ,BAKERY                    ,PRIVATE ,N
05959766,FOOD                      ,BAKERY                    ,NATIONAL,N
06650200,FOOD                      ,BAKERY                    ,PRIVATE ,N
06929035,FOOD                      ,BAKERY                    ,NATIONAL,N
00368273,FOOD                      ,BAKERY                    ,NATIONAL,N
00072017,FOOD                      ,BAKERY                    ,PRIVATE ,N
05868121,FOOD                      ,BAKERY                    ,NATIONAL,N
07064093,FOOD                      ,BAKERY                    ,NATIONAL,N
05448389,FOOD                      ,BAKERY                    ,NATIONAL,N
04036186,FOOD                      ,BAKERY                    ,PRIVATE ,N
07006641,NON-FOOD                  ,FLORAL                    ,PRIVATE ,N
01403127,NON-FOOD                  ,FLORAL                    ,PRIVATE ,N
03790282,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
07007971,NON-FOOD                  ,FLORAL                    ,PRIVATE ,N
06806526,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01333216,FOOD                      ,ALCOHOL                   ,NATIONAL,N
00786967,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01020895,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06105565,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01189935,FOOD                      ,ALCOHOL                   ,NATIONAL,N
00456518,FOOD                      ,ALCOHOL                   ,NATIONAL,N
03143303,FOOD                      ,ALCOHOL                   ,PRIVATE ,N
05676007,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01230289,FOOD                      ,ALCOHOL                   ,NATIONAL,N
05204331,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01141754,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06778064,FOOD                      ,ALCOHOL                   ,NATIONAL,N
00194535,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01123442,FOOD                      ,ALCOHOL                   ,NATIONAL,N
05878293,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01139202,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06779521,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01123441,FOOD                      ,ALCOHOL                   ,NATIONAL,N
05962419,FOOD                      ,ALCOHOL                   ,NATIONAL,N
05806274,NON-FOOD                  ,HOLIDAY                   ,PRIVATE ,N
04353402,NON-FOOD                  ,HOLIDAY                   ,NATIONAL,N
00729168,NON-FOOD                  ,OUTDOOR                   ,NATIONAL,N
06789411,FOOD                      ,PRODUCE                   ,PRIVATE ,N
06022477,FOOD                      ,PRODUCE                   ,NATIONAL,N
00008491,FOOD                      ,PRODUCE                   ,NATIONAL,N
00101657,FOOD                      ,PRODUCE                   ,PRIVATE ,N
02511400,FOOD                      ,PRODUCE                   ,PRIVATE ,N
00008492,FOOD                      ,PRODUCE                   ,NATIONAL,N
04483080,FOOD                      ,PRODUCE                   ,NATIONAL,N
06761792,FOOD                      ,PRODUCE                   ,NATIONAL,N
00008979,FOOD                      ,PRODUCE                   ,NATIONAL,N
00092500,FOOD                      ,PRODUCE                   ,PRIVATE ,N
00441635,FOOD                      ,PRODUCE                   ,NATIONAL,N
02801645,FOOD                      ,PRODUCE                   ,NATIONAL,N
03989058,FOOD                      ,PRODUCE                   ,NATIONAL,N
04730226,FOOD                      ,PRODUCE                   ,NATIONAL,N
03302319,FOOD                      ,PRODUCE                   ,NATIONAL,N
05782780,FOOD                      ,PRODUCE                   ,PRIVATE ,N
05090358,FOOD                      ,PRODUCE                   ,NATIONAL,N
06245906,FOOD                      ,PRODUCE                   ,NATIONAL,N
05516392,FOOD                      ,PRODUCE                   ,NATIONAL,N
00008498,FOOD                      ,PRODUCE                   ,NATIONAL,N
03790949,FOOD                      ,PRODUCE                   ,NATIONAL,N
00092095,FOOD                      ,PRODUCE                   ,PRIVATE ,N
00442294,FOOD                      ,PRODUCE                   ,PRIVATE ,N
00008442,FOOD                      ,PRODUCE                   ,NATIONAL,N
00008583,FOOD                      ,PRODUCE                   ,NATIONAL,N
00101619,FOOD                      ,PRODUCE                   ,PRIVATE ,N
00442395,FOOD                      ,PRODUCE                   ,NATIONAL,N
06758194,FOOD                      ,PRODUCE                   ,NATIONAL,N
06269384,FOOD                      ,PRODUCE                   ,NATIONAL,N
06104208,FOOD                      ,PRODUCE                   ,NATIONAL,N
02267712,FOOD                      ,PRODUCE                   ,NATIONAL,N
05865883,FOOD                      ,PRODUCE                   ,NATIONAL,N
06125659,FOOD                      ,PRODUCE                   ,NATIONAL,N
05494124,FOOD                      ,PRODUCE                   ,PRIVATE ,N
00032788,FOOD                      ,PRODUCE                   ,NATIONAL,N
05057268,FOOD                      ,PRODUCE                   ,NATIONAL,N
06735052,FOOD                      ,PRODUCE                   ,NATIONAL,N
06764840,FOOD                      ,PRODUCE                   ,NATIONAL,N
04489728,FOOD                      ,PRODUCE                   ,NATIONAL,N
03946781,FOOD                      ,PRODUCE                   ,NATIONAL,N
03966224,FOOD                      ,PRODUCE                   ,NATIONAL,N
02650538,FOOD                      ,PRODUCE                   ,NATIONAL,N
05790400,FOOD                      ,PRODUCE                   ,NATIONAL,N
03302316,FOOD                      ,PRODUCE                   ,NATIONAL,N
05701899,FOOD                      ,PRODUCE                   ,NATIONAL,N
04475079,FOOD                      ,PRODUCE                   ,NATIONAL,N
06936491,FOOD                      ,PRODUCE                   ,PRIVATE ,N
00441687,FOOD                      ,PRODUCE                   ,NATIONAL,N
04449219,FOOD                      ,PRODUCE                   ,NATIONAL,N
03757349,FOOD                      ,PRODUCE                   ,NATIONAL,N
04154002,FOOD                      ,PRODUCE                   ,NATIONAL,N
03791911,FOOD                      ,PRODUCE                   ,NATIONAL,N
00025739,FOOD                      ,PRODUCE                   ,NATIONAL,N
00008493,FOOD                      ,PRODUCE                   ,NATIONAL,N
05620823,FOOD                      ,PRODUCE                   ,NATIONAL,N
06731127,FOOD                      ,PRODUCE                   ,NATIONAL,N
05377067,FOOD                      ,PRODUCE                   ,NATIONAL,N
03719138,FOOD                      ,PRODUCE                   ,NATIONAL,N
00839230,FOOD                      ,PRODUCE                   ,NATIONAL,N
00101761,FOOD                      ,PRODUCE                   ,PRIVATE ,N
05812877,FOOD                      ,PRODUCE                   ,NATIONAL,N
01355223,FOOD                      ,SEAFOOD                   ,NATIONAL,N
00102164,FOOD                      ,SEAFOOD                   ,PRIVATE ,N
05164371,FOOD                      ,SEAFOOD                   ,PRIVATE ,N
00628522,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06818226,NON-FOOD                  ,CLOTHING                  ,PRIVATE ,N
06820282,NON-FOOD                  ,CLOTHING                  ,PRIVATE ,N
07017534,NON-FOOD                  ,CLOTHING                  ,PRIVATE ,N
